Month,Day,Hour,Solar Energy (kWh),Wind Energy (kWh),Grid Energy (kWh),Total Cost ($)
3.0,21.0,21.0,0.0,100.0,0.0,5200.0
3.0,21.0,22.0,0.0,100.0,0.0,5200.0
3.0,21.0,23.0,0.0,100.0,0.0,5200.0
3.0,22.0,0.0,0.0,100.0,0.0,5200.0
3.0,22.0,1.0,0.0,100.0,0.0,5200.0
3.0,22.0,2.0,0.0,100.0,0.0,5200.0
3.0,22.0,3.0,0.0,100.0,0.0,5200.0
3.0,22.0,4.0,0.0,100.0,0.0,5200.0
3.0,22.0,5.0,0.0,100.0,0.0,5200.0
3.0,22.0,6.0,0.0,100.0,0.0,5200.0
3.0,22.0,7.0,100.0,0.0,0.0,5000.0
3.0,22.0,8.0,100.0,0.0,0.0,5000.0
3.0,22.0,9.0,100.0,0.0,0.0,5000.0
3.0,22.0,10.0,100.0,0.0,0.0,5000.0
3.0,22.0,11.0,100.0,0.0,0.0,5000.0
3.0,22.0,12.0,100.0,0.0,0.0,5000.0
3.0,22.0,13.0,100.0,0.0,0.0,5000.0
3.0,22.0,14.0,100.0,0.0,0.0,5000.0
3.0,22.0,15.0,100.0,0.0,0.0,5000.0
3.0,22.0,16.0,100.0,0.0,0.0,5000.0
3.0,22.0,17.0,100.0,0.0,0.0,5000.0
3.0,22.0,18.0,26.733,73.267,0.0,5146.534
3.0,22.0,19.0,0.0,100.0,0.0,5200.0
3.0,22.0,20.0,0.0,100.0,0.0,5200.0
3.0,22.0,21.0,0.0,100.0,0.0,5200.0
3.0,22.0,22.0,0.0,100.0,0.0,5200.0
3.0,22.0,23.0,0.0,100.0,0.0,5200.0
3.0,23.0,0.0,0.0,100.0,0.0,5200.0
3.0,23.0,1.0,0.0,100.0,0.0,5200.0
3.0,23.0,2.0,0.0,100.0,0.0,5200.0
3.0,23.0,3.0,0.0,100.0,0.0,5200.0
3.0,23.0,4.0,0.0,100.0,0.0,5200.0
3.0,23.0,5.0,0.0,100.0,0.0,5200.0
3.0,23.0,6.0,0.0,100.0,0.0,5200.0
3.0,23.0,7.0,100.0,0.0,0.0,5000.0
3.0,23.0,8.0,100.0,0.0,0.0,5000.0
3.0,23.0,9.0,100.0,0.0,0.0,5000.0
3.0,23.0,10.0,100.0,0.0,0.0,5000.0
3.0,23.0,11.0,100.0,0.0,0.0,5000.0
3.0,23.0,12.0,100.0,0.0,0.0,5000.0
3.0,23.0,13.0,100.0,0.0,0.0,5000.0
3.0,23.0,14.0,100.0,0.0,0.0,5000.0
3.0,23.0,15.0,100.0,0.0,0.0,5000.0
3.0,23.0,16.0,100.0,0.0,0.0,5000.0
3.0,23.0,17.0,100.0,0.0,0.0,5000.0
3.0,23.0,18.0,100.0,0.0,0.0,5000.0
3.0,23.0,19.0,0.0,100.0,0.0,5200.0
3.0,23.0,20.0,0.0,100.0,0.0,5200.0
3.0,23.0,21.0,0.0,100.0,0.0,5200.0
3.0,23.0,22.0,0.0,100.0,0.0,5200.0
3.0,23.0,23.0,0.0,100.0,0.0,5200.0
3.0,24.0,0.0,0.0,100.0,0.0,5200.0
3.0,24.0,1.0,0.0,100.0,0.0,5200.0
3.0,24.0,2.0,0.0,100.0,0.0,5200.0
3.0,24.0,3.0,0.0,100.0,0.0,5200.0
3.0,24.0,4.0,0.0,100.0,0.0,5200.0
3.0,24.0,5.0,0.0,100.0,0.0,5200.0
3.0,24.0,6.0,0.0,100.0,0.0,5200.0
3.0,24.0,7.0,0.0,100.0,0.0,5200.0
3.0,24.0,8.0,100.0,0.0,0.0,5000.0
3.0,24.0,9.0,100.0,0.0,0.0,5000.0
3.0,24.0,10.0,100.0,0.0,0.0,5000.0
3.0,24.0,11.0,100.0,0.0,0.0,5000.0
3.0,24.0,12.0,100.0,0.0,0.0,5000.0
3.0,24.0,13.0,100.0,0.0,0.0,5000.0
3.0,24.0,14.0,100.0,0.0,0.0,5000.0
3.0,24.0,15.0,100.0,0.0,0.0,5000.0
3.0,24.0,16.0,100.0,0.0,0.0,5000.0
3.0,24.0,17.0,100.0,0.0,0.0,5000.0
3.0,24.0,18.0,100.0,0.0,0.0,5000.0
3.0,24.0,19.0,0.0,100.0,0.0,5200.0
3.0,24.0,20.0,0.0,100.0,0.0,5200.0
3.0,24.0,21.0,0.0,100.0,0.0,5200.0
3.0,24.0,22.0,0.0,100.0,0.0,5200.0
3.0,24.0,23.0,0.0,100.0,0.0,5200.0
3.0,25.0,0.0,0.0,100.0,0.0,5200.0
3.0,25.0,1.0,0.0,100.0,0.0,5200.0
3.0,25.0,2.0,0.0,100.0,0.0,5200.0
3.0,25.0,3.0,0.0,100.0,0.0,5200.0
3.0,25.0,4.0,0.0,100.0,0.0,5200.0
3.0,25.0,5.0,0.0,100.0,0.0,5200.0
3.0,25.0,6.0,0.0,100.0,0.0,5200.0
3.0,25.0,7.0,53.369,46.631,0.0,5093.262
3.0,25.0,8.0,100.0,0.0,0.0,5000.0
3.0,25.0,9.0,100.0,0.0,0.0,5000.0
3.0,25.0,10.0,100.0,0.0,0.0,5000.0
3.0,25.0,11.0,100.0,0.0,0.0,5000.0
3.0,25.0,12.0,100.0,0.0,0.0,5000.0
3.0,25.0,13.0,100.0,0.0,0.0,5000.0
3.0,25.0,14.0,100.0,0.0,0.0,5000.0
3.0,25.0,15.0,100.0,0.0,0.0,5000.0
3.0,25.0,16.0,100.0,0.0,0.0,5000.0
3.0,25.0,17.0,100.0,0.0,0.0,5000.0
3.0,25.0,18.0,100.0,0.0,0.0,5000.0
3.0,25.0,19.0,0.0,100.0,0.0,5200.0
3.0,25.0,20.0,0.0,100.0,0.0,5200.0
3.0,25.0,21.0,0.0,100.0,0.0,5200.0
3.0,25.0,22.0,0.0,100.0,0.0,5200.0
3.0,25.0,23.0,0.0,100.0,0.0,5200.0
3.0,26.0,0.0,0.0,100.0,0.0,5200.0
3.0,26.0,1.0,0.0,100.0,0.0,5200.0
3.0,26.0,2.0,0.0,100.0,0.0,5200.0
3.0,26.0,3.0,0.0,100.0,0.0,5200.0
3.0,26.0,4.0,0.0,100.0,0.0,5200.0
3.0,26.0,5.0,0.0,100.0,0.0,5200.0
3.0,26.0,6.0,0.0,100.0,0.0,5200.0
3.0,26.0,7.0,100.0,0.0,0.0,5000.0
3.0,26.0,8.0,100.0,0.0,0.0,5000.0
3.0,26.0,9.0,100.0,0.0,0.0,5000.0
3.0,26.0,10.0,100.0,0.0,0.0,5000.0
3.0,26.0,11.0,100.0,0.0,0.0,5000.0
3.0,26.0,12.0,100.0,0.0,0.0,5000.0
3.0,26.0,13.0,100.0,0.0,0.0,5000.0
3.0,26.0,14.0,100.0,0.0,0.0,5000.0
3.0,26.0,15.0,100.0,0.0,0.0,5000.0
3.0,26.0,16.0,100.0,0.0,0.0,5000.0
3.0,26.0,17.0,100.0,0.0,0.0,5000.0
3.0,26.0,18.0,100.0,0.0,0.0,5000.0
3.0,26.0,19.0,0.0,100.0,0.0,5200.0
3.0,26.0,20.0,0.0,100.0,0.0,5200.0
3.0,26.0,21.0,0.0,100.0,0.0,5200.0
3.0,26.0,22.0,0.0,100.0,0.0,5200.0
3.0,26.0,23.0,0.0,100.0,0.0,5200.0
3.0,27.0,0.0,0.0,100.0,0.0,5200.0
3.0,27.0,1.0,0.0,100.0,0.0,5200.0
3.0,27.0,2.0,0.0,100.0,0.0,5200.0
3.0,27.0,3.0,0.0,100.0,0.0,5200.0
3.0,27.0,4.0,0.0,100.0,0.0,5200.0
3.0,27.0,5.0,0.0,100.0,0.0,5200.0
3.0,27.0,6.0,0.0,100.0,0.0,5200.0
3.0,27.0,7.0,100.0,0.0,0.0,5000.0
3.0,27.0,8.0,100.0,0.0,0.0,5000.0
3.0,27.0,9.0,100.0,0.0,0.0,5000.0
3.0,27.0,10.0,100.0,0.0,0.0,5000.0
3.0,27.0,11.0,100.0,0.0,0.0,5000.0
3.0,27.0,12.0,100.0,0.0,0.0,5000.0
3.0,27.0,13.0,100.0,0.0,0.0,5000.0
3.0,27.0,14.0,100.0,0.0,0.0,5000.0
3.0,27.0,15.0,100.0,0.0,0.0,5000.0
3.0,27.0,16.0,100.0,0.0,0.0,5000.0
3.0,27.0,17.0,100.0,0.0,0.0,5000.0
3.0,27.0,18.0,100.0,0.0,0.0,5000.0
3.0,27.0,19.0,0.0,100.0,0.0,5200.0
3.0,27.0,20.0,0.0,100.0,0.0,5200.0
3.0,27.0,21.0,0.0,100.0,0.0,5200.0
3.0,27.0,22.0,0.0,100.0,0.0,5200.0
3.0,27.0,23.0,0.0,100.0,0.0,5200.0
3.0,28.0,0.0,0.0,100.0,0.0,5200.0
3.0,28.0,1.0,0.0,100.0,0.0,5200.0
3.0,28.0,2.0,0.0,100.0,0.0,5200.0
3.0,28.0,3.0,0.0,100.0,0.0,5200.0
3.0,28.0,4.0,0.0,100.0,0.0,5200.0
3.0,28.0,5.0,0.0,100.0,0.0,5200.0
3.0,28.0,6.0,0.0,100.0,0.0,5200.0
3.0,28.0,7.0,100.0,0.0,0.0,5000.0
3.0,28.0,8.0,100.0,0.0,0.0,5000.0
3.0,28.0,9.0,100.0,0.0,0.0,5000.0
3.0,28.0,10.0,100.0,0.0,0.0,5000.0
3.0,28.0,11.0,100.0,0.0,0.0,5000.0
3.0,28.0,12.0,100.0,0.0,0.0,5000.0
3.0,28.0,13.0,100.0,0.0,0.0,5000.0
3.0,28.0,14.0,100.0,0.0,0.0,5000.0
3.0,28.0,15.0,100.0,0.0,0.0,5000.0
3.0,28.0,16.0,100.0,0.0,0.0,5000.0
3.0,28.0,17.0,100.0,0.0,0.0,5000.0
3.0,28.0,18.0,100.0,0.0,0.0,5000.0
3.0,28.0,19.0,0.0,100.0,0.0,5200.0
3.0,28.0,20.0,0.0,100.0,0.0,5200.0
3.0,28.0,21.0,0.0,100.0,0.0,5200.0
3.0,28.0,22.0,0.0,100.0,0.0,5200.0
3.0,28.0,23.0,0.0,100.0,0.0,5200.0
3.0,29.0,0.0,0.0,100.0,0.0,5200.0
3.0,29.0,1.0,0.0,100.0,0.0,5200.0
3.0,29.0,2.0,0.0,100.0,0.0,5200.0
3.0,29.0,3.0,0.0,100.0,0.0,5200.0
3.0,29.0,4.0,0.0,100.0,0.0,5200.0
3.0,29.0,5.0,0.0,100.0,0.0,5200.0
3.0,29.0,6.0,0.0,100.0,0.0,5200.0
3.0,29.0,7.0,0.0,100.0,0.0,5200.0
3.0,29.0,8.0,100.0,0.0,0.0,5000.0
3.0,29.0,9.0,100.0,0.0,0.0,5000.0
3.0,29.0,10.0,100.0,0.0,0.0,5000.0
3.0,29.0,11.0,100.0,0.0,0.0,5000.0
3.0,29.0,12.0,100.0,0.0,0.0,5000.0
3.0,29.0,13.0,100.0,0.0,0.0,5000.0
3.0,29.0,14.0,100.0,0.0,0.0,5000.0
3.0,29.0,15.0,100.0,0.0,0.0,5000.0
3.0,29.0,16.0,100.0,0.0,0.0,5000.0
3.0,29.0,17.0,100.0,0.0,0.0,5000.0
3.0,29.0,18.0,100.0,0.0,0.0,5000.0
3.0,29.0,19.0,0.0,100.0,0.0,5200.0
3.0,29.0,20.0,0.0,100.0,0.0,5200.0
3.0,29.0,21.0,0.0,100.0,0.0,5200.0
3.0,29.0,22.0,0.0,100.0,0.0,5200.0
3.0,29.0,23.0,0.0,100.0,0.0,5200.0
3.0,30.0,0.0,0.0,100.0,0.0,5200.0
3.0,30.0,1.0,0.0,100.0,0.0,5200.0
3.0,30.0,2.0,0.0,100.0,0.0,5200.0
3.0,30.0,3.0,0.0,100.0,0.0,5200.0
3.0,30.0,4.0,0.0,100.0,0.0,5200.0
3.0,30.0,5.0,0.0,100.0,0.0,5200.0
3.0,30.0,6.0,0.0,100.0,0.0,5200.0
3.0,30.0,7.0,37.474,62.526,0.0,5125.052
3.0,30.0,8.0,100.0,0.0,0.0,5000.0
3.0,30.0,9.0,100.0,0.0,0.0,5000.0
3.0,30.0,10.0,100.0,0.0,0.0,5000.0
3.0,30.0,11.0,100.0,0.0,0.0,5000.0
3.0,30.0,12.0,100.0,0.0,0.0,5000.0
3.0,30.0,13.0,100.0,0.0,0.0,5000.0
3.0,30.0,14.0,100.0,0.0,0.0,5000.0
3.0,30.0,15.0,100.0,0.0,0.0,5000.0
3.0,30.0,16.0,100.0,0.0,0.0,5000.0
3.0,30.0,17.0,100.0,0.0,0.0,5000.0
3.0,30.0,18.0,100.0,0.0,0.0,5000.0
3.0,30.0,19.0,0.0,100.0,0.0,5200.0
3.0,30.0,20.0,0.0,100.0,0.0,5200.0
3.0,30.0,21.0,0.0,100.0,0.0,5200.0
3.0,30.0,22.0,0.0,100.0,0.0,5200.0
3.0,30.0,23.0,0.0,100.0,0.0,5200.0
3.0,31.0,0.0,0.0,100.0,0.0,5200.0
3.0,31.0,1.0,0.0,100.0,0.0,5200.0
3.0,31.0,2.0,0.0,100.0,0.0,5200.0
3.0,31.0,3.0,0.0,100.0,0.0,5200.0
3.0,31.0,4.0,0.0,100.0,0.0,5200.0
3.0,31.0,5.0,0.0,100.0,0.0,5200.0
3.0,31.0,6.0,0.0,100.0,0.0,5200.0
3.0,31.0,7.0,100.0,0.0,0.0,5000.0
3.0,31.0,8.0,100.0,0.0,0.0,5000.0
3.0,31.0,9.0,100.0,0.0,0.0,5000.0
3.0,31.0,10.0,100.0,0.0,0.0,5000.0
3.0,31.0,11.0,100.0,0.0,0.0,5000.0
3.0,31.0,12.0,100.0,0.0,0.0,5000.0
3.0,31.0,13.0,100.0,0.0,0.0,5000.0
3.0,31.0,14.0,100.0,0.0,0.0,5000.0
3.0,31.0,15.0,100.0,0.0,0.0,5000.0
3.0,31.0,16.0,100.0,0.0,0.0,5000.0
3.0,31.0,17.0,100.0,0.0,0.0,5000.0
3.0,31.0,18.0,100.0,0.0,0.0,5000.0
3.0,31.0,19.0,0.0,100.0,0.0,5200.0
3.0,31.0,20.0,0.0,100.0,0.0,5200.0
3.0,31.0,21.0,0.0,100.0,0.0,5200.0
3.0,31.0,22.0,0.0,100.0,0.0,5200.0
3.0,31.0,23.0,0.0,100.0,0.0,5200.0
4.0,1.0,0.0,0.0,100.0,0.0,5200.0
4.0,1.0,1.0,0.0,100.0,0.0,5200.0
4.0,1.0,2.0,0.0,100.0,0.0,5200.0
4.0,1.0,3.0,0.0,100.0,0.0,5200.0
4.0,1.0,4.0,0.0,100.0,0.0,5200.0
4.0,1.0,5.0,0.0,100.0,0.0,5200.0
4.0,1.0,6.0,0.0,100.0,0.0,5200.0
4.0,1.0,7.0,100.0,0.0,0.0,5000.0
4.0,1.0,8.0,100.0,0.0,0.0,5000.0
4.0,1.0,9.0,100.0,0.0,0.0,5000.0
4.0,1.0,10.0,100.0,0.0,0.0,5000.0
4.0,1.0,11.0,100.0,0.0,0.0,5000.0
4.0,1.0,12.0,100.0,0.0,0.0,5000.0
4.0,1.0,13.0,100.0,0.0,0.0,5000.0
4.0,1.0,14.0,100.0,0.0,0.0,5000.0
4.0,1.0,15.0,100.0,0.0,0.0,5000.0
4.0,1.0,16.0,100.0,0.0,0.0,5000.0
4.0,1.0,17.0,100.0,0.0,0.0,5000.0
4.0,1.0,18.0,100.0,0.0,0.0,5000.0
4.0,1.0,19.0,0.0,100.0,0.0,5200.0
4.0,1.0,20.0,0.0,100.0,0.0,5200.0
4.0,1.0,21.0,0.0,100.0,0.0,5200.0
4.0,1.0,22.0,0.0,100.0,0.0,5200.0
4.0,1.0,23.0,0.0,100.0,0.0,5200.0
4.0,2.0,0.0,0.0,100.0,0.0,5200.0
4.0,2.0,1.0,0.0,100.0,0.0,5200.0
4.0,2.0,2.0,0.0,100.0,0.0,5200.0
4.0,2.0,3.0,0.0,100.0,0.0,5200.0
4.0,2.0,4.0,0.0,100.0,0.0,5200.0
4.0,2.0,5.0,0.0,100.0,0.0,5200.0
4.0,2.0,6.0,0.0,100.0,0.0,5200.0
4.0,2.0,7.0,100.0,0.0,0.0,5000.0
4.0,2.0,8.0,100.0,0.0,0.0,5000.0
4.0,2.0,9.0,100.0,0.0,0.0,5000.0
4.0,2.0,10.0,100.0,0.0,0.0,5000.0
4.0,2.0,11.0,100.0,0.0,0.0,5000.0
4.0,2.0,12.0,100.0,0.0,0.0,5000.0
4.0,2.0,13.0,100.0,0.0,0.0,5000.0
4.0,2.0,14.0,100.0,0.0,0.0,5000.0
4.0,2.0,15.0,100.0,0.0,0.0,5000.0
4.0,2.0,16.0,100.0,0.0,0.0,5000.0
4.0,2.0,17.0,100.0,0.0,0.0,5000.0
4.0,2.0,18.0,100.0,0.0,0.0,5000.0
4.0,2.0,19.0,0.0,100.0,0.0,5200.0
4.0,2.0,20.0,0.0,100.0,0.0,5200.0
4.0,2.0,21.0,0.0,100.0,0.0,5200.0
4.0,2.0,22.0,0.0,100.0,0.0,5200.0
4.0,2.0,23.0,0.0,100.0,0.0,5200.0
4.0,3.0,0.0,0.0,100.0,0.0,5200.0
4.0,3.0,1.0,0.0,100.0,0.0,5200.0
4.0,3.0,2.0,0.0,100.0,0.0,5200.0
4.0,3.0,3.0,0.0,100.0,0.0,5200.0
4.0,3.0,4.0,0.0,100.0,0.0,5200.0
4.0,3.0,5.0,0.0,100.0,0.0,5200.0
4.0,3.0,6.0,0.0,100.0,0.0,5200.0
4.0,3.0,7.0,100.0,0.0,0.0,5000.0
4.0,3.0,8.0,100.0,0.0,0.0,5000.0
4.0,3.0,9.0,100.0,0.0,0.0,5000.0
4.0,3.0,10.0,100.0,0.0,0.0,5000.0
4.0,3.0,11.0,100.0,0.0,0.0,5000.0
4.0,3.0,12.0,100.0,0.0,0.0,5000.0
4.0,3.0,13.0,100.0,0.0,0.0,5000.0
4.0,3.0,14.0,100.0,0.0,0.0,5000.0
4.0,3.0,15.0,100.0,0.0,0.0,5000.0
4.0,3.0,16.0,100.0,0.0,0.0,5000.0
4.0,3.0,17.0,100.0,0.0,0.0,5000.0
4.0,3.0,18.0,100.0,0.0,0.0,5000.0
4.0,3.0,19.0,0.0,100.0,0.0,5200.0
4.0,3.0,20.0,0.0,100.0,0.0,5200.0
4.0,3.0,21.0,0.0,100.0,0.0,5200.0
4.0,3.0,22.0,0.0,100.0,0.0,5200.0
4.0,3.0,23.0,0.0,100.0,0.0,5200.0
4.0,4.0,0.0,0.0,100.0,0.0,5200.0
4.0,4.0,1.0,0.0,100.0,0.0,5200.0
4.0,4.0,2.0,0.0,100.0,0.0,5200.0
4.0,4.0,3.0,0.0,100.0,0.0,5200.0
4.0,4.0,4.0,0.0,57.07944559594189,42.92055440405811,5328.761663212174
4.0,4.0,5.0,0.0,100.0,0.0,5200.0
4.0,4.0,6.0,0.0,100.0,0.0,5200.0
4.0,4.0,7.0,100.0,0.0,0.0,5000.0
4.0,4.0,8.0,100.0,0.0,0.0,5000.0
4.0,4.0,9.0,100.0,0.0,0.0,5000.0
4.0,4.0,10.0,100.0,0.0,0.0,5000.0
4.0,4.0,11.0,100.0,0.0,0.0,5000.0
4.0,4.0,12.0,100.0,0.0,0.0,5000.0
4.0,4.0,13.0,100.0,0.0,0.0,5000.0
4.0,4.0,14.0,100.0,0.0,0.0,5000.0
4.0,4.0,15.0,100.0,0.0,0.0,5000.0
4.0,4.0,16.0,100.0,0.0,0.0,5000.0
4.0,4.0,17.0,100.0,0.0,0.0,5000.0
4.0,4.0,18.0,100.0,0.0,0.0,5000.0
4.0,4.0,19.0,0.0,100.0,0.0,5200.0
4.0,4.0,20.0,0.0,100.0,0.0,5200.0
4.0,4.0,21.0,0.0,100.0,0.0,5200.0
4.0,4.0,22.0,0.0,100.0,0.0,5200.0
4.0,4.0,23.0,0.0,100.0,0.0,5200.0
4.0,5.0,0.0,0.0,100.0,0.0,5200.0
4.0,5.0,1.0,0.0,100.0,0.0,5200.0
4.0,5.0,2.0,0.0,100.0,0.0,5200.0
4.0,5.0,3.0,0.0,100.0,0.0,5200.0
4.0,5.0,4.0,0.0,100.0,0.0,5200.0
4.0,5.0,5.0,0.0,100.0,0.0,5200.0
4.0,5.0,6.0,0.0,100.0,0.0,5200.0
4.0,5.0,7.0,13.982,86.018,0.0,5172.036
4.0,5.0,8.0,100.0,0.0,0.0,5000.0
4.0,5.0,9.0,100.0,0.0,0.0,5000.0
4.0,5.0,10.0,100.0,0.0,0.0,5000.0
4.0,5.0,11.0,100.0,0.0,0.0,5000.0
4.0,5.0,12.0,100.0,0.0,0.0,5000.0
4.0,5.0,13.0,100.0,0.0,0.0,5000.0
4.0,5.0,14.0,100.0,0.0,0.0,5000.0
4.0,5.0,15.0,100.0,0.0,0.0,5000.0
4.0,5.0,16.0,100.0,0.0,0.0,5000.0
4.0,5.0,17.0,100.0,0.0,0.0,5000.0
4.0,5.0,18.0,100.0,0.0,0.0,5000.0
4.0,5.0,19.0,0.0,100.0,0.0,5200.0
4.0,5.0,20.0,0.0,100.0,0.0,5200.0
4.0,5.0,21.0,0.0,100.0,0.0,5200.0
4.0,5.0,22.0,0.0,100.0,0.0,5200.0
4.0,5.0,23.0,0.0,100.0,0.0,5200.0
4.0,6.0,0.0,0.0,100.0,0.0,5200.0
4.0,6.0,1.0,0.0,100.0,0.0,5200.0
4.0,6.0,2.0,0.0,100.0,0.0,5200.0
4.0,6.0,3.0,0.0,100.0,0.0,5200.0
4.0,6.0,4.0,0.0,100.0,0.0,5200.0
4.0,6.0,5.0,0.0,100.0,0.0,5200.0
4.0,6.0,6.0,0.0,100.0,0.0,5200.0
4.0,6.0,7.0,100.0,0.0,0.0,5000.0
4.0,6.0,8.0,100.0,0.0,0.0,5000.0
4.0,6.0,9.0,100.0,0.0,0.0,5000.0
4.0,6.0,10.0,100.0,0.0,0.0,5000.0
4.0,6.0,11.0,100.0,0.0,0.0,5000.0
4.0,6.0,12.0,100.0,0.0,0.0,5000.0
4.0,6.0,13.0,100.0,0.0,0.0,5000.0
4.0,6.0,14.0,100.0,0.0,0.0,5000.0
4.0,6.0,15.0,100.0,0.0,0.0,5000.0
4.0,6.0,16.0,100.0,0.0,0.0,5000.0
4.0,6.0,17.0,29.083,70.917,0.0,5141.834
4.0,6.0,18.0,4.241,95.759,0.0,5191.518
4.0,6.0,19.0,0.0,100.0,0.0,5200.0
4.0,6.0,20.0,0.0,100.0,0.0,5200.0
4.0,6.0,21.0,0.0,100.0,0.0,5200.0
4.0,6.0,22.0,0.0,100.0,0.0,5200.0
4.0,6.0,23.0,0.0,100.0,0.0,5200.0
4.0,7.0,0.0,0.0,100.0,0.0,5200.0
4.0,7.0,1.0,0.0,100.0,0.0,5200.0
4.0,7.0,2.0,0.0,100.0,0.0,5200.0
4.0,7.0,3.0,0.0,100.0,0.0,5200.0
4.0,7.0,4.0,0.0,100.0,0.0,5200.0
4.0,7.0,5.0,0.0,100.0,0.0,5200.0
4.0,7.0,6.0,0.0,100.0,0.0,5200.0
4.0,7.0,7.0,100.0,0.0,0.0,5000.0
4.0,7.0,8.0,100.0,0.0,0.0,5000.0
4.0,7.0,9.0,100.0,0.0,0.0,5000.0
4.0,7.0,10.0,100.0,0.0,0.0,5000.0
4.0,7.0,11.0,100.0,0.0,0.0,5000.0
4.0,7.0,12.0,100.0,0.0,0.0,5000.0
4.0,7.0,13.0,100.0,0.0,0.0,5000.0
4.0,7.0,14.0,100.0,0.0,0.0,5000.0
4.0,7.0,15.0,100.0,0.0,0.0,5000.0
4.0,7.0,16.0,100.0,0.0,0.0,5000.0
4.0,7.0,17.0,100.0,0.0,0.0,5000.0
4.0,7.0,18.0,100.0,0.0,0.0,5000.0
4.0,7.0,19.0,0.0,100.0,0.0,5200.0
4.0,7.0,20.0,0.0,100.0,0.0,5200.0
4.0,7.0,21.0,0.0,100.0,0.0,5200.0
4.0,7.0,22.0,0.0,100.0,0.0,5200.0
4.0,7.0,23.0,0.0,100.0,0.0,5200.0
4.0,8.0,0.0,0.0,100.0,0.0,5200.0
4.0,8.0,1.0,0.0,100.0,0.0,5200.0
4.0,8.0,2.0,0.0,100.0,0.0,5200.0
4.0,8.0,3.0,0.0,100.0,0.0,5200.0
4.0,8.0,4.0,0.0,100.0,0.0,5200.0
4.0,8.0,5.0,0.0,100.0,0.0,5200.0
4.0,8.0,6.0,0.0,100.0,0.0,5200.0
4.0,8.0,7.0,6.13,93.87,0.0,5187.74
4.0,8.0,8.0,100.0,0.0,0.0,5000.0
4.0,8.0,9.0,100.0,0.0,0.0,5000.0
4.0,8.0,10.0,100.0,0.0,0.0,5000.0
4.0,8.0,11.0,100.0,0.0,0.0,5000.0
4.0,8.0,12.0,100.0,0.0,0.0,5000.0
4.0,8.0,13.0,100.0,0.0,0.0,5000.0
4.0,8.0,14.0,100.0,0.0,0.0,5000.0
4.0,8.0,15.0,100.0,0.0,0.0,5000.0
4.0,8.0,16.0,100.0,0.0,0.0,5000.0
4.0,8.0,17.0,100.0,0.0,0.0,5000.0
4.0,8.0,18.0,100.0,0.0,0.0,5000.0
4.0,8.0,19.0,0.0,100.0,0.0,5200.0
4.0,8.0,20.0,0.0,100.0,0.0,5200.0
4.0,8.0,21.0,0.0,100.0,0.0,5200.0
4.0,8.0,22.0,0.0,100.0,0.0,5200.0
4.0,8.0,23.0,0.0,100.0,0.0,5200.0
4.0,9.0,0.0,0.0,100.0,0.0,5200.0
4.0,9.0,1.0,0.0,100.0,0.0,5200.0
4.0,9.0,2.0,0.0,100.0,0.0,5200.0
4.0,9.0,3.0,0.0,100.0,0.0,5200.0
4.0,9.0,4.0,0.0,100.0,0.0,5200.0
4.0,9.0,5.0,0.0,100.0,0.0,5200.0
4.0,9.0,6.0,8.497,91.503,0.0,5183.006
4.0,9.0,7.0,100.0,0.0,0.0,5000.0
4.0,9.0,8.0,100.0,0.0,0.0,5000.0
4.0,9.0,9.0,100.0,0.0,0.0,5000.0
4.0,9.0,10.0,100.0,0.0,0.0,5000.0
4.0,9.0,11.0,100.0,0.0,0.0,5000.0
4.0,9.0,12.0,100.0,0.0,0.0,5000.0
4.0,9.0,13.0,100.0,0.0,0.0,5000.0
4.0,9.0,14.0,100.0,0.0,0.0,5000.0
4.0,9.0,15.0,100.0,0.0,0.0,5000.0
4.0,9.0,16.0,100.0,0.0,0.0,5000.0
4.0,9.0,17.0,100.0,0.0,0.0,5000.0
4.0,9.0,18.0,100.0,0.0,0.0,5000.0
4.0,9.0,19.0,0.0,100.0,0.0,5200.0
4.0,9.0,20.0,0.0,100.0,0.0,5200.0
4.0,9.0,21.0,0.0,100.0,0.0,5200.0
4.0,9.0,22.0,0.0,100.0,0.0,5200.0
4.0,9.0,23.0,0.0,100.0,0.0,5200.0
4.0,10.0,0.0,0.0,100.0,0.0,5200.0
4.0,10.0,1.0,0.0,100.0,0.0,5200.0
4.0,10.0,2.0,0.0,100.0,0.0,5200.0
4.0,10.0,3.0,0.0,100.0,0.0,5200.0
4.0,10.0,4.0,0.0,100.0,0.0,5200.0
4.0,10.0,5.0,0.0,100.0,0.0,5200.0
4.0,10.0,6.0,30.965,69.035,0.0,5138.07
4.0,10.0,7.0,100.0,0.0,0.0,5000.0
4.0,10.0,8.0,100.0,0.0,0.0,5000.0
4.0,10.0,9.0,100.0,0.0,0.0,5000.0
4.0,10.0,10.0,100.0,0.0,0.0,5000.0
4.0,10.0,11.0,100.0,0.0,0.0,5000.0
4.0,10.0,12.0,100.0,0.0,0.0,5000.0
4.0,10.0,13.0,100.0,0.0,0.0,5000.0
4.0,10.0,14.0,100.0,0.0,0.0,5000.0
4.0,10.0,15.0,100.0,0.0,0.0,5000.0
4.0,10.0,16.0,100.0,0.0,0.0,5000.0
4.0,10.0,17.0,100.0,0.0,0.0,5000.0
4.0,10.0,18.0,100.0,0.0,0.0,5000.0
4.0,10.0,19.0,0.0,100.0,0.0,5200.0
4.0,10.0,20.0,0.0,88.32002192909461,11.679978070905392,5235.039934212717
